mostype,maanthui,mgemomv,mgemleef,moshoofd,mgodrk,mgodpr,mgodov,mgodge,mrelge,mrelsa,mrelov,mfalleen,mfgekind,mfwekind,moplhoog,moplmidd,mopllaag,mberhoog,mberzelf,mberboer,mbermidd,mberarbg,mberarbo,mska,mskb1,mskb2,mskc,mskd,mhhuur,mhkoop,maut1,maut2,maut0,mzfonds,mzpart,minkm30,mink3045,mink4575,mink7512,mink123m,minkgem,mkoopkla,pwapart,pwabedr,pwaland,ppersaut,pbesaut,pmotsco,pvraaut,paanhang,ptractor,pwerkt,pbrom,pleven,ppersong,pgezong,pwaoreg,pbrand,pzeilpl,pplezier,pfiets,pinboed,pbystand,awapart,awabedr,awaland,apersaut,abesaut,amotsco,avraaut,aaanhang,atractor,awerkt,abrom,aleven,apersong,agezong,awaoreg,abrand,azeilpl,aplezier,afiets,ainboed,abystand,purchase
39.0,1.0,3.0,3.0,9.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,6.0,0.0,3.0,6.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,6.0,0.0,0.0,9.0,6.0,2.0,2.0,6.0,3.0,3.0,4.0,2.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
23.0,1.0,1.0,1.0,5.0,0.0,5.0,1.0,4.0,2.0,1.0,7.0,6.0,2.0,1.0,1.0,7.0,1.0,1.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,5.0,4.0,0.0,8.0,1.0,3.0,1.0,6.0,8.0,1.0,6.0,3.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
32.0,1.0,2.0,3.0,7.0,0.0,5.0,1.0,3.0,6.0,0.0,3.0,3.0,3.0,3.0,0.0,1.0,8.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,1.0,1.0,5.0,3.0,9.0,0.0,7.0,0.0,2.0,9.0,0.0,6.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
37.0,1.0,2.0,4.0,8.0,9.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,5.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,2.0,0.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,7.0,4.0,0.0,5.0,7.0,2.0,4.0,2.0,3.0,1.0,2.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
33.0,1.0,3.0,3.0,8.0,1.0,4.0,2.0,3.0,7.0,1.0,2.0,2.0,3.0,4.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,4.0,5.0,6.0,2.0,2.0,7.0,2.0,1.0,4.0,4.0,1.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
11.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,9.0,5.0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,4.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,4.0,0.0,2.0,7.0,7.0,2.0,0.0,6.0,3.0,5.0,0.0,0.0,4.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
10.0,1.0,3.0,2.0,3.0,0.0,4.0,2.0,4.0,9.0,0.0,0.0,0.0,5.0,4.0,3.0,5.0,2.0,7.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,9.0,5.0,4.0,0.0,0.0,9.0,0.0,3.0,6.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
4.0,1.0,1.0,3.0,1.0,5.0,3.0,0.0,2.0,6.0,0.0,3.0,8.0,1.0,0.0,8.0,1.0,1.0,4.0,0.0,0.0,4.0,0.0,1.0,5.0,3.0,0.0,2.0,0.0,8.0,1.0,5.0,2.0,2.0,3.0,6.0,1.0,1.0,4.0,4.0,1.0,6.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
2.0,1.0,2.0,4.0,1.0,0.0,5.0,2.0,2.0,7.0,0.0,2.0,2.0,5.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,4.0,9.0,0.0,0.0,9.0,0.0,5.0,4.0,0.0,0.0,0.0,3.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
22.0,1.0,2.0,3.0,5.0,1.0,5.0,0.0,3.0,4.0,0.0,5.0,5.0,3.0,2.0,1.0,4.0,5.0,1.0,0.0,0.0,4.0,4.0,2.0,1.0,3.0,1.0,5.0,1.0,7.0,2.0,4.0,2.0,3.0,6.0,3.0,5.0,1.0,1.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
9.0,1.0,3.0,2.0,3.0,0.0,4.0,2.0,4.0,8.0,1.0,1.0,1.0,2.0,7.0,0.0,2.0,7.0,1.0,0.0,0.0,2.0,4.0,4.0,1.0,1.0,2.0,6.0,2.0,6.0,3.0,7.0,2.0,1.0,9.0,0.0,1.0,3.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
5.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,5.0,5.0,2.0,3.0,2.0,3.0,4.0,1.0,3.0,5.0,2.0,0.0,0.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,2.0,5.0,4.0,6.0,1.0,3.0,7.0,2.0,3.0,3.0,3.0,1.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
26.0,3.0,2.0,4.0,6.0,0.0,3.0,0.0,6.0,5.0,0.0,4.0,4.0,4.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,5.0,4.0,7.0,2.0,5.0,0.0,4.0,9.0,0.0,6.0,2.0,2.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
10.0,2.0,3.0,3.0,3.0,2.0,4.0,1.0,3.0,6.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,0.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,6.0,6.0,2.0,2.0,6.0,3.0,2.0,3.0,4.0,2.0,1.0,5.0,8.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
9.0,1.0,3.0,2.0,3.0,0.0,4.0,0.0,5.0,9.0,0.0,0.0,0.0,1.0,8.0,1.0,2.0,7.0,1.0,0.0,0.0,2.0,4.0,2.0,1.0,1.0,2.0,6.0,1.0,6.0,3.0,8.0,1.0,1.0,7.0,2.0,2.0,4.0,4.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
36.0,1.0,2.0,4.0,8.0,1.0,6.0,0.0,2.0,7.0,0.0,2.0,0.0,5.0,4.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,4.0,9.0,0.0,6.0,0.0,3.0,7.0,2.0,0.0,4.0,5.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
33.0,1.0,4.0,2.0,8.0,0.0,4.0,0.0,5.0,8.0,0.0,1.0,1.0,0.0,8.0,3.0,4.0,2.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,3.0,1.0,5.0,1.0,2.0,7.0,7.0,1.0,1.0,6.0,3.0,2.0,4.0,4.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
38.0,1.0,2.0,4.0,9.0,1.0,3.0,1.0,6.0,7.0,1.0,2.0,5.0,3.0,1.0,2.0,4.0,4.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,4.0,0.0,3.0,3.0,2.0,7.0,5.0,1.0,3.0,7.0,2.0,2.0,5.0,2.0,2.0,0.0,4.0,3.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
25.0,1.0,2.0,3.0,6.0,0.0,5.0,1.0,3.0,7.0,1.0,2.0,3.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,4.0,2.0,2.0,2.0,1.0,8.0,9.0,0.0,0.0,5.0,4.0,3.0,3.0,2.0,2.0,0.0,4.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
1.0,1.0,2.0,4.0,1.0,1.0,6.0,1.0,3.0,5.0,0.0,4.0,0.0,5.0,4.0,0.0,4.0,5.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,4.0,5.0,5.0,2.0,4.0,4.0,5.0,2.0,3.0,3.0,2.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
33.0,1.0,2.0,3.0,8.0,0.0,9.0,0.0,0.0,5.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,6.0,0.0,0.0,2.0,0.0,3.0,5.0,0.0,3.0,0.0,6.0,0.0,0.0,9.0,3.0,2.0,4.0,7.0,2.0,6.0,3.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
23.0,1.0,2.0,3.0,5.0,2.0,4.0,2.0,3.0,2.0,2.0,5.0,4.0,3.0,2.0,2.0,2.0,5.0,2.0,1.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,4.0,2.0,9.0,0.0,2.0,0.0,7.0,7.0,2.0,6.0,2.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
24.0,1.0,2.0,3.0,5.0,3.0,1.0,1.0,5.0,3.0,2.0,5.0,5.0,4.0,2.0,0.0,8.0,1.0,1.0,0.0,0.0,5.0,2.0,2.0,1.0,2.0,6.0,2.0,0.0,2.0,7.0,5.0,2.0,2.0,8.0,1.0,4.0,5.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
22.0,1.0,1.0,2.0,5.0,0.0,5.0,2.0,2.0,1.0,4.0,5.0,5.0,4.0,1.0,1.0,6.0,2.0,1.0,0.0,0.0,6.0,1.0,3.0,1.0,4.0,3.0,3.0,0.0,9.0,0.0,3.0,2.0,4.0,6.0,3.0,3.0,4.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
9.0,1.0,2.0,3.0,3.0,1.0,4.0,1.0,4.0,6.0,2.0,3.0,3.0,4.0,3.0,1.0,4.0,5.0,1.0,1.0,0.0,3.0,2.0,4.0,1.0,2.0,2.0,5.0,1.0,5.0,4.0,6.0,1.0,3.0,7.0,2.0,3.0,4.0,3.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
30.0,1.0,2.0,4.0,7.0,1.0,4.0,2.0,4.0,6.0,1.0,3.0,0.0,5.0,4.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,2.0,5.0,5.0,4.0,5.0,1.0,3.0,7.0,2.0,0.0,7.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
8.0,1.0,2.0,4.0,2.0,0.0,7.0,0.0,2.0,9.0,0.0,0.0,2.0,5.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,5.0,4.0,1.0,9.0,0.0,7.0,0.0,2.0,5.0,4.0,4.0,4.0,2.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Yes
3.0,1.0,1.0,5.0,1.0,1.0,5.0,2.0,2.0,5.0,1.0,4.0,4.0,4.0,1.0,1.0,7.0,2.0,2.0,1.0,0.0,6.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,4.0,5.0,7.0,1.0,2.0,5.0,4.0,4.0,3.0,3.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
36.0,1.0,1.0,4.0,8.0,1.0,5.0,2.0,2.0,4.0,0.0,5.0,6.0,3.0,1.0,3.0,2.0,5.0,4.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,5.0,4.0,4.0,2.0,4.0,4.0,5.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
41.0,1.0,3.0,2.0,10.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,5.0,2.0,3.0,4.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,0.0,3.0,6.0,6.0,3.0,0.0,5.0,4.0,0.0,0.0,9.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
41.0,1.0,3.0,3.0,10.0,0.0,6.0,0.0,3.0,7.0,0.0,2.0,4.0,1.0,5.0,3.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,4.0,3.0,1.0,1.0,8.0,6.0,3.0,0.0,5.0,4.0,4.0,4.0,1.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
11.0,1.0,3.0,2.0,3.0,1.0,5.0,2.0,3.0,8.0,1.0,1.0,1.0,4.0,4.0,1.0,6.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,8.0,8.0,0.0,1.0,7.0,2.0,2.0,5.0,3.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
3.0,1.0,1.0,4.0,1.0,1.0,5.0,0.0,3.0,5.0,0.0,4.0,7.0,2.0,1.0,2.0,4.0,4.0,6.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,7.0,0.0,1.0,8.0,5.0,0.0,4.0,2.0,7.0,4.0,2.0,4.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
33.0,1.0,2.0,4.0,8.0,0.0,5.0,2.0,2.0,6.0,1.0,2.0,1.0,4.0,5.0,4.0,1.0,5.0,2.0,0.0,0.0,3.0,3.0,2.0,3.0,1.0,5.0,2.0,0.0,3.0,6.0,7.0,0.0,2.0,8.0,1.0,2.0,5.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
9.0,1.0,3.0,3.0,3.0,0.0,1.0,3.0,5.0,7.0,0.0,2.0,2.0,2.0,6.0,0.0,3.0,6.0,2.0,1.0,0.0,1.0,5.0,1.0,2.0,2.0,0.0,5.0,1.0,9.0,0.0,5.0,2.0,3.0,7.0,2.0,3.0,4.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
34.0,2.0,3.0,2.0,8.0,0.0,7.0,0.0,2.0,7.0,2.0,0.0,0.0,4.0,5.0,0.0,2.0,7.0,0.0,2.0,0.0,2.0,4.0,2.0,0.0,0.0,4.0,5.0,0.0,2.0,7.0,5.0,4.0,0.0,9.0,0.0,0.0,5.0,4.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No
41.0,1.0,2.0,3.0,10.0,1.0,4.0,1.0,4.0,7.0,1.0,2.0,3.0,5.0,2.0,0.0,5.0,4.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,4.0,3.0,2.0,0.0,2.0,7.0,6.0,2.0,1.0,5.0,4.0,3.0,2.0,0.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,No
21.0,1.0,3.0,2.0,5.0,3.0,4.0,0.0,3.0,4.0,3.0,3.0,0.0,4.0,5.0,0.0,4.0,5.0,3.0,0.0,0.0,2.0,5.0,1.0,2.0,0.0,2.0,6.0,0.0,9.0,0.0,5.0,0.0,4.0,9.0,0.0,6.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
3.0,1.0,2.0,4.0,1.0,0.0,4.0,0.0,5.0,6.0,0.0,3.0,2.0,5.0,3.0,3.0,4.0,3.0,3.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,5.0,1.0,2.0,6.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,3.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
