customer_id,gender,senior_citizen,partner,dependent,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movie,contract,paperless_bill,payment_method,monthly_charge,total_charge,churn
9898-KZQDZ,female,1,yes,yes,40,yes,yes,fiber-optic,no,no,no,no,yes,yes,month-to-month,yes,credit-card,94.55,3640.45,yes
8982-NHAVY,male,0,no,no,27,yes,yes,fiber-optic,no,no,yes,no,yes,yes,1-year,yes,bank-transfer,100.5,2673.45,no
4307-KWMXE,male,0,no,no,10,no,no-phone-service,DSL,no,yes,no,yes,no,no,month-to-month,no,electronic-check,35.75,389.8,no
0141-YEAYS,female,1,no,no,27,yes,yes,fiber-optic,no,yes,yes,no,no,no,month-to-month,yes,bank-transfer,86.45,2401.05,no
2450-ZKEED,female,0,no,no,11,yes,no,DSL,no,no,yes,yes,no,no,1-year,no,bank-transfer,53.8,651.55,no
3694-DELSO,male,0,yes,yes,4,no,no-phone-service,DSL,yes,no,no,no,yes,no,month-to-month,no,credit-card,38.55,156.1,no
3893-JRNFS,male,0,no,no,68,no,no-phone-service,DSL,no,no,yes,no,no,yes,month-to-month,yes,bank-transfer,39.9,2796.35,no
9603-OAIHC,male,1,no,no,1,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,70.05,70.05,no
1133-KXCGE,female,0,no,no,18,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,mail-check,20.1,407.05,no
5236-PERKL,female,0,no,no,57,yes,yes,fiber-optic,yes,yes,yes,no,yes,yes,2-year,yes,bank-transfer,112.95,6465.0,yes
0142-GVYSN,male,0,no,no,26,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,electronic-check,20.3,511.25,no
1049-FYSYG,female,0,yes,no,17,no,no-phone-service,DSL,no,yes,yes,no,no,no,month-to-month,yes,credit-card,35.65,646.05,no
7854-FOKSF,male,0,no,no,1,no,no-phone-service,DSL,no,no,no,no,no,yes,month-to-month,no,electronic-check,35.9,35.9,yes
2519-FAKOD,male,0,no,yes,38,yes,yes,fiber-optic,no,no,yes,no,yes,yes,month-to-month,yes,bank-transfer,99.25,3777.15,yes
8406-LNMHF,male,1,yes,no,59,yes,no,fiber-optic,yes,yes,yes,no,no,no,1-year,yes,credit-card,82.95,4903.15,no
1821-BUCWY,male,0,no,no,30,yes,no,DSL,yes,no,yes,no,no,no,2-year,yes,mail-check,55.65,1653.85,no
8263-JQAIK,male,1,no,no,2,no,no-phone-service,DSL,no,no,no,no,no,no,month-to-month,yes,mail-check,24.45,47.5,yes
0023-UYUPN,female,1,yes,no,50,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,electronic-check,25.2,1306.3,no
8314-DPQHL,male,0,no,no,9,no,no-phone-service,DSL,yes,no,yes,yes,no,yes,1-year,no,mail-check,50.8,463.6,no
1465-WCZVT,female,0,yes,yes,3,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mail-check,19.65,60.65,no
9481-SFCQY,female,0,no,yes,14,yes,no,DSL,no,no,yes,no,yes,no,month-to-month,yes,credit-card,59.8,824.85,no
6360-SVNWV,female,1,no,no,31,yes,no,fiber-optic,yes,no,no,no,no,no,month-to-month,yes,credit-card,73.55,2094.65,no
0567-GGCAC,female,0,no,no,7,yes,no,DSL,yes,yes,yes,no,no,no,month-to-month,no,electronic-check,61.4,438.9,no
7089-IVVAZ,female,0,no,no,8,yes,yes,fiber-optic,yes,no,no,yes,yes,yes,month-to-month,yes,bank-transfer,103.35,847.3,yes
8884-MRNSU,male,0,yes,yes,17,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,bank-transfer,19.9,329.75,no
2171-UDMFD,male,0,yes,yes,32,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,credit-card,19.45,674.55,no
9050-IKDZA,female,1,no,no,2,yes,no,fiber-optic,no,no,no,no,yes,no,month-to-month,no,mail-check,81.5,162.55,no
2205-YMZZJ,male,1,no,no,7,yes,yes,fiber-optic,no,no,no,no,yes,no,month-to-month,yes,electronic-check,84.8,546.95,yes
9802-CAQUT,female,0,yes,yes,72,yes,yes,fiber-optic,yes,yes,yes,no,yes,yes,2-year,no,credit-card,109.55,7887.25,no
1254-IZEYF,female,1,no,no,31,yes,yes,fiber-optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic-check,99.95,3186.65,yes
0187-WZNAB,female,0,yes,yes,27,yes,no,fiber-optic,yes,no,no,no,no,no,month-to-month,no,mail-check,74.4,1972.35,no
9492-TOKRI,female,0,no,no,18,yes,yes,fiber-optic,no,yes,no,no,yes,no,month-to-month,yes,credit-card,90.0,1527.35,yes
1475-VWVDO,male,0,no,no,7,yes,no,fiber-optic,no,no,yes,no,no,no,month-to-month,yes,electronic-check,74.9,490.55,no
9221-OTIVJ,female,1,no,no,14,yes,yes,fiber-optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic-check,104.85,1531.4,yes
1357-MVDOZ,male,0,yes,yes,11,yes,no,DSL,no,no,yes,no,yes,no,month-to-month,yes,bank-transfer,59.65,683.25,no
7602-MVRMB,female,0,yes,yes,72,yes,yes,fiber-optic,yes,no,yes,yes,yes,yes,2-year,yes,bank-transfer,110.45,8058.85,no
3325-FUYCG,male,0,yes,yes,28,yes,yes,fiber-optic,yes,yes,no,no,yes,yes,1-year,no,electronic-check,106.1,2847.4,yes
5908-QMGOE,male,1,no,no,15,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,yes,credit-card,74.2,1133.9,yes
1197-BVMVG,female,1,no,no,4,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,74.45,294.45,no
5406-KGRMX,female,0,no,no,71,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,electronic-check,24.55,1719.15,no
8481-YYXWG,female,0,no,no,5,yes,no,fiber-optic,no,yes,no,yes,no,yes,month-to-month,yes,electronic-check,89.35,461.7,yes
5968-HYJRZ,male,0,yes,yes,47,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,mail-check,24.55,1160.45,no
5198-EFNBM,male,1,yes,no,57,yes,no,fiber-optic,no,yes,yes,no,yes,no,1-year,yes,electronic-check,90.65,5199.8,no
7516-GMHUV,male,1,yes,no,50,yes,yes,fiber-optic,yes,no,yes,no,yes,yes,2-year,yes,credit-card,105.05,5163.3,no
7140-ADSMJ,male,0,no,no,8,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,credit-card,20.45,162.3,no
2230-XTUWL,female,0,yes,yes,48,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,mail-check,19.55,883.35,no
7706-YLMQA,female,0,no,no,70,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,bank-transfer,19.7,1341.5,no
2585-KTFRE,male,0,no,yes,1,yes,no,DSL,yes,yes,no,yes,no,yes,month-to-month,yes,bank-transfer,70.45,70.45,no
7994-UYIVZ,male,0,yes,no,8,yes,yes,fiber-optic,no,no,no,no,no,yes,month-to-month,yes,bank-transfer,85.65,659.45,no
2609-IAICY,female,0,no,no,1,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,77.15,77.15,yes
1740-CSDJP,male,0,no,no,1,no,no-phone-service,DSL,no,no,no,no,no,yes,month-to-month,yes,bank-transfer,35.25,35.25,yes
7717-BICXI,male,0,yes,yes,60,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,mail-check,20.55,1205.05,no
6559-RAKOZ,male,0,yes,yes,49,yes,yes,fiber-optic,no,no,no,yes,yes,yes,1-year,yes,electronic-check,97.95,4917.9,no
2636-OHFMN,male,0,yes,no,4,no,no-phone-service,DSL,no,yes,no,no,yes,yes,month-to-month,yes,electronic-check,48.55,201.0,yes
4716-MRVEN,female,0,no,no,29,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,mail-check,20.0,599.3,no
2143-LJULT,female,0,yes,no,67,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,yes,credit-card,25.25,1733.15,no
1323-OOEPC,female,0,yes,no,53,yes,yes,fiber-optic,no,yes,no,no,yes,yes,month-to-month,yes,credit-card,98.4,5149.5,yes
3200-MNQTF,male,0,yes,no,67,yes,yes,DSL,yes,yes,yes,yes,no,no,2-year,no,credit-card,70.9,4677.1,no
6164-HXUGH,female,0,yes,yes,6,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mail-check,19.85,119.3,no
5630-IXDXV,female,0,no,no,47,yes,yes,fiber-optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic-check,106.35,4849.1,no
0320-DWVTU,female,0,no,no,53,yes,no,fiber-optic,yes,yes,yes,yes,no,yes,2-year,no,mail-check,99.5,5424.25,no
9135-MGVPY,male,0,yes,no,69,yes,no,DSL,yes,yes,yes,yes,yes,yes,2-year,yes,mail-check,84.7,5878.9,no
1212-GLHMD,male,0,no,no,3,yes,no,fiber-optic,yes,no,no,no,no,yes,month-to-month,yes,mail-check,86.05,244.85,no
7878-JGDKK,male,0,no,no,4,yes,no,DSL,no,no,no,no,no,no,month-to-month,no,mail-check,44.55,220.75,no
1088-AUUZZ,male,0,yes,yes,56,yes,yes,DSL,yes,yes,no,yes,no,yes,2-year,yes,credit-card,75.85,4261.2,no
0397-GZBBC,male,1,yes,no,59,yes,yes,fiber-optic,no,no,no,no,yes,yes,month-to-month,yes,bank-transfer,93.85,5574.75,yes
6614-YWYSC,male,1,yes,no,61,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,bank-transfer,25.0,1501.75,no
9588-OZDMQ,female,0,yes,no,2,yes,no,DSL,no,no,no,no,no,no,month-to-month,yes,electronic-check,45.0,89.75,no
7641-EUYET,male,1,yes,yes,46,yes,yes,fiber-optic,yes,yes,yes,no,yes,no,month-to-month,yes,electronic-check,100.7,4541.2,yes
6476-EPYZR,male,0,yes,yes,12,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mail-check,20.5,255.5,no
9921-ZVRHG,female,0,no,no,14,yes,yes,fiber-optic,no,no,yes,no,no,no,month-to-month,yes,electronic-check,80.45,1072.0,yes
1174-FGIFN,female,0,yes,yes,28,yes,yes,fiber-optic,no,no,no,yes,no,yes,1-year,yes,electronic-check,90.45,2509.25,no
6620-HVDUJ,male,0,no,no,24,yes,no,DSL,yes,yes,no,yes,no,no,month-to-month,no,bank-transfer,60.45,1440.75,no
4701-MLJPN,male,0,no,no,31,yes,no,DSL,no,no,yes,yes,no,no,month-to-month,yes,electronic-check,55.25,1715.65,yes
1032-MAELW,female,0,yes,yes,68,yes,yes,DSL,yes,yes,yes,yes,no,yes,1-year,yes,electronic-check,78.45,5333.35,no
7641-TQFHN,male,0,no,yes,39,yes,yes,fiber-optic,no,no,no,yes,yes,yes,2-year,no,mail-check,100.55,3895.35,no
1552-TKMXS,female,0,yes,no,42,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,credit-card,20.35,869.9,no
9206-GVPEQ,male,0,yes,no,13,no,no-phone-service,DSL,yes,no,no,yes,yes,yes,month-to-month,yes,electronic-check,54.45,706.85,yes
8622-ZLFKO,female,0,yes,no,6,yes,yes,fiber-optic,no,yes,no,no,no,yes,month-to-month,yes,electronic-check,90.75,512.25,no
1596-BBVTG,male,0,no,no,35,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,no,credit-card,75.35,2636.05,yes
6188-UXBBR,female,0,yes,no,38,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,yes,credit-card,20.25,814.75,no
2333-KWEWW,male,0,no,no,18,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,credit-card,20.05,388.6,no
5702-SKUOB,female,0,yes,no,4,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mail-check,19.6,93.45,no
1134-YWTYF,male,0,yes,no,27,yes,no,DSL,no,yes,no,yes,no,no,month-to-month,yes,electronic-check,53.8,1389.85,no
6061-GWWAV,male,0,no,yes,41,yes,no,DSL,yes,yes,yes,no,yes,no,1-year,no,mail-check,70.2,2894.55,no
0679-TDGAK,male,0,yes,yes,50,yes,no,DSL,yes,no,no,yes,yes,yes,1-year,no,electronic-check,75.5,4025.6,no
6585-WCEWR,male,0,yes,yes,72,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,electronic-check,20.35,1354.4,no
9067-YGSCA,female,0,no,no,70,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,credit-card,26.05,1856.4,no
9067-SQTNS,male,0,yes,yes,44,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,bank-transfer,20.6,926.0,no
8433-WXGNA,male,0,no,no,2,yes,no,fiber-optic,yes,no,no,no,no,no,month-to-month,yes,electronic-check,75.7,189.2,yes
1776-SPBWV,female,0,yes,yes,34,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,yes,bank-transfer,20.1,682.1,no
8735-SDUFN,female,1,yes,no,72,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,bank-transfer,24.3,1778.7,no
9668-PUGNU,male,0,yes,no,71,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,yes,electronic-check,24.5,1816.2,no
9405-GPBBG,female,0,no,no,64,yes,yes,fiber-optic,no,yes,yes,yes,yes,yes,2-year,yes,credit-card,110.5,7069.25,no
1926-QUZNN,female,0,yes,no,72,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,yes,bank-transfer,25.25,1841.2,no
3707-GNWHM,male,0,no,no,1,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,yes,mail-check,74.25,74.25,yes
7016-NVRIC,male,1,yes,no,29,yes,no,fiber-optic,yes,no,yes,no,no,yes,1-year,no,bank-transfer,90.1,2656.7,no
5829-NVSQN,female,0,yes,no,23,yes,no,DSL,yes,no,yes,yes,no,yes,1-year,yes,bank-transfer,68.75,1689.45,no
9565-AXSMR,male,0,yes,yes,52,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,mail-check,19.2,1054.75,no
8922-LIEGH,female,1,no,no,25,yes,yes,fiber-optic,no,yes,no,no,no,yes,month-to-month,yes,electronic-check,89.7,2187.55,yes
8869-LIHMK,female,0,no,no,64,yes,yes,fiber-optic,yes,yes,yes,yes,yes,yes,2-year,yes,bank-transfer,115.1,7334.05,no
8245-UMPYT,female,1,no,no,16,yes,yes,fiber-optic,no,no,no,no,yes,yes,month-to-month,yes,electronic-check,96.4,1581.2,yes
5186-SAMNZ,male,1,no,no,1,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,bank-transfer,69.5,69.5,yes
0447-RXSGD,male,0,no,no,24,yes,yes,fiber-optic,no,yes,no,no,yes,yes,month-to-month,yes,bank-transfer,99.65,2404.85,no
4927-WWOOZ,male,0,yes,no,2,yes,yes,fiber-optic,no,no,yes,no,yes,no,month-to-month,yes,electronic-check,91.45,171.45,no
5788-YPOEG,female,0,yes,yes,34,yes,no,DSL,yes,yes,yes,yes,yes,yes,2-year,no,mail-check,84.75,2839.45,no
5373-SFODM,male,1,yes,no,36,yes,yes,fiber-optic,no,no,no,no,no,yes,month-to-month,yes,credit-card,85.25,3132.75,yes
0661-KBKPA,male,0,yes,yes,53,yes,yes,DSL,no,no,yes,yes,yes,yes,1-year,yes,mail-check,78.75,3942.45,no
9081-WWXKP,female,0,yes,yes,47,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,credit-card,20.25,873.4,no
0784-ZQJZX,male,0,no,yes,72,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,credit-card,19.9,1529.65,no
3133-PZNSR,male,0,yes,yes,72,yes,yes,fiber-optic,yes,yes,no,yes,no,yes,2-year,yes,credit-card,97.75,6991.6,no
5766-ZJYBB,male,0,no,no,1,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mail-check,19.4,19.4,yes
8931-GJJIQ,female,0,no,no,9,yes,yes,fiber-optic,no,no,no,no,no,yes,month-to-month,yes,electronic-check,83.3,803.3,yes
4277-PVRAN,female,0,no,no,8,yes,no,fiber-optic,no,no,no,no,yes,no,month-to-month,yes,bank-transfer,80.1,679.3,yes
0022-TCJCI,male,1,no,no,45,yes,no,DSL,yes,no,yes,no,no,yes,1-year,no,credit-card,62.7,2791.5,yes
0722-SVSFK,female,0,no,no,7,yes,no,fiber-optic,no,no,yes,yes,yes,yes,month-to-month,yes,electronic-check,100.4,715.0,no
3612-YVGSJ,female,0,yes,no,71,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,yes,credit-card,24.45,1681.6,no
9825-YCXWZ,female,1,no,no,41,yes,no,fiber-optic,no,no,yes,yes,yes,yes,1-year,yes,bank-transfer,101.1,4016.2,no
5397-NSKQG,male,0,yes,yes,67,no,no-phone-service,DSL,yes,no,no,no,yes,yes,2-year,no,credit-card,50.9,3281.65,no
8565-HBFNN,male,0,yes,no,69,yes,yes,fiber-optic,yes,yes,yes,yes,no,yes,1-year,yes,credit-card,107.2,7317.1,no
2000-DHJUY,female,1,yes,no,70,yes,yes,DSL,yes,yes,yes,yes,yes,yes,2-year,yes,bank-transfer,92.2,6474.45,no
0203-HHYIJ,male,0,no,no,25,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,bank-transfer,25.3,676.35,yes
8670-ERCJH,male,0,no,no,72,yes,yes,fiber-optic,yes,yes,yes,yes,yes,yes,2-year,no,bank-transfer,113.4,8164.1,no
7758-UJWYS,male,0,yes,yes,34,no,no-phone-service,DSL,no,no,no,yes,yes,no,2-year,yes,electronic-check,40.55,1325.85,no
2050-ONYDQ,female,0,yes,yes,65,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,credit-card,26.0,1654.85,no
7055-JCGNI,female,0,no,no,70,yes,yes,fiber-optic,yes,yes,yes,yes,yes,yes,2-year,yes,credit-card,111.95,7795.95,no
0739-UUAJR,female,0,yes,yes,72,no,no-phone-service,DSL,yes,no,yes,no,yes,yes,2-year,yes,credit-card,53.8,3952.45,no
4826-DXMUP,male,0,no,yes,35,yes,no,DSL,no,no,no,yes,yes,yes,1-year,yes,mail-check,72.1,2495.15,no
0952-KMEEH,male,0,no,no,13,yes,yes,fiber-optic,yes,no,no,no,yes,yes,month-to-month,no,mail-check,98.15,1230.25,yes
7285-KLOTR,female,0,yes,no,12,yes,yes,DSL,yes,no,yes,no,yes,yes,1-year,no,electronic-check,78.85,876.75,no
0654-PQKDW,female,0,yes,yes,62,yes,no,DSL,yes,no,yes,yes,yes,no,1-year,yes,bank-transfer,70.75,4263.45,no
7175-NTIXE,female,0,no,no,25,yes,no,DSL,yes,no,no,yes,yes,yes,month-to-month,yes,credit-card,76.15,1992.95,no
7963-SHNDT,female,0,no,no,52,no,no-phone-service,DSL,yes,yes,no,yes,no,no,2-year,no,mail-check,39.1,1982.1,no
9796-BPKIW,male,1,no,no,8,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,credit-card,69.95,562.7,no
0188-GWFLE,male,0,no,no,2,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mail-check,20.05,33.7,no
8129-GMVGI,female,0,yes,yes,56,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,mail-check,20.05,1090.1,no
2882-DDZPG,female,0,no,no,12,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,bank-transfer,19.45,227.45,no
3547-LQRIK,female,0,yes,no,47,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,electronic-check,26.9,1250.85,no
9137-NOQKA,male,1,no,no,2,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,electronic-check,19.2,37.2,no
5843-TTHGI,female,0,no,no,18,yes,no,DSL,no,no,yes,no,no,no,month-to-month,yes,mail-check,50.0,892.7,no
1849-RJYIG,female,0,no,no,8,yes,no,DSL,yes,no,no,no,yes,no,month-to-month,yes,electronic-check,60.0,487.75,no
8868-GAGIO,male,0,yes,no,45,yes,yes,fiber-optic,yes,no,yes,no,no,no,month-to-month,yes,mail-check,84.55,3713.95,no
4061-UKJWL,male,0,no,no,3,yes,no,DSL,no,no,no,no,no,no,month-to-month,no,mail-check,45.45,141.7,no
5380-XPJNZ,female,0,no,no,38,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,mail-check,20.05,678.2,no
8263-QMNTJ,male,0,yes,no,72,yes,yes,fiber-optic,yes,yes,yes,yes,yes,yes,2-year,yes,electronic-check,115.55,8425.3,no
8178-EYZUO,male,0,no,no,46,yes,yes,fiber-optic,yes,yes,no,no,no,yes,month-to-month,yes,electronic-check,93.7,4154.8,yes
3230-JCNZS,female,0,yes,yes,71,yes,yes,fiber-optic,yes,yes,yes,no,yes,no,2-year,yes,credit-card,99.0,7061.65,no
0277-ORXQS,male,0,yes,yes,66,no,no-phone-service,DSL,no,no,no,yes,yes,yes,2-year,no,bank-transfer,50.55,3364.55,no
5130-IEKQT,male,1,no,no,25,yes,yes,fiber-optic,no,yes,yes,no,yes,yes,month-to-month,no,mail-check,105.95,2655.25,yes
3230-WYKIR,male,0,no,no,18,yes,yes,DSL,no,no,yes,yes,yes,yes,1-year,yes,credit-card,82.0,1425.45,yes
7996-BPXHY,female,0,yes,yes,13,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,yes,bank-transfer,25.0,332.5,no
3227-WLKLI,female,0,yes,yes,65,yes,yes,DSL,yes,yes,yes,yes,yes,yes,2-year,no,bank-transfer,91.55,5963.95,no
0407-BDJKB,male,0,yes,no,60,yes,yes,fiber-optic,no,yes,yes,no,yes,no,month-to-month,yes,electronic-check,95.75,5742.9,yes
2266-FUBDZ,male,0,yes,yes,15,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,mail-check,19.35,278.85,no
8237-ULIXL,female,0,yes,no,72,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,credit-card,24.85,1871.85,no
9600-UDOPK,male,0,yes,no,30,yes,yes,fiber-optic,no,no,no,no,yes,yes,month-to-month,yes,credit-card,94.05,2866.45,yes
8216-AZUUZ,female,0,yes,yes,42,yes,no,fiber-optic,no,no,yes,yes,yes,yes,2-year,yes,electronic-check,100.4,4303.65,no
